text1,text2,human,chrf,bleu,rouge1,rouge2,rouge3,rougeL,Elron/bleurt-large-512,bertscore/roberta-large,bertscore/bert-base-multilingual-cased,bertscore/microsoft/deberta-xlarge-mnli,fasttext_cossim,w2v_cossim
I'll be leaving next Wednesday.,i'll be leaving next week.,2.0,0.5769063364172059,0.644643247189886,0.8333333333333334,0.8000000000000002,0.75,0.8333333333333334,0.6234984993934631,0.9650055766105652,0.9200637340545654,0.9514013528823853,0.9930909872055054,0.9485955834388733
Where would you like to see it.,What would you like to see?,1.333333333,0.66938610754972,0.7237266376351786,0.7692307692307692,0.7272727272727272,0.6666666666666665,0.7692307692307692,0.0210810452699661,0.9469106793403624,0.8755831718444824,0.8501730561256409,0.9571390748023988,0.9550711512565613
"I'll be flying out from Phoenix, AZ.","I will be flying out of Phoenix, Arizona.",3.0,0.5942294743646674,0.6570634197410106,0.625,0.2857142857142857,0.1666666666666666,0.625,0.820899248123169,0.9757649302482604,0.9262206554412842,0.925411343574524,0.7449127435684204,0.8330847024917603
I wish to check our on 8th of March 2019.,I would like to check our on the 8th of March.,2.666666667,0.6020512150830282,0.6501698419930808,0.761904761904762,0.5263157894736842,0.3529411764705882,0.761904761904762,0.2026126831769943,0.9725345373153688,0.8771587014198303,0.9211474061012268,0.973898708820343,0.9162464141845703
I will be leaving from San Diego on the day after tomorrow.,i'm leaving from san diego on the day after.,2.333333333,0.5294335404253855,0.5685994856738147,0.8181818181818182,0.7000000000000001,0.6666666666666665,0.8181818181818182,0.4299837648868561,0.9386190176010132,0.7973355650901794,0.886027455329895,0.8695047497749329,0.7612684965133667
Your total will be$54.,Your total will be five dollars.,1.2,0.6713362618917975,0.5474515753282311,0.7272727272727272,0.6666666666666665,0.5714285714285715,0.7272727272727272,0.4043342173099518,0.9246299862861632,0.8898525238037109,0.8996058702468872,0.8135679960250854,0.8988193273544312
"Sure, in which city?","Yes, in what city?",3.0,0.3882430614744236,0.5394823095728076,0.5,0.0,0.0,0.5,0.6891087293624878,0.9679694771766664,0.8979727625846863,0.9332488179206848,0.9312113523483276,0.8011745810508728
"Okay, please confirm that you'd like to book an Economy class ticket for 3 people through Delta Airlines for the flight that is from Chicago to New York. The flight leaves on March 1st at 9:15 am and the return flight leaves at 6 am on March 13th.",Please confirm that you would like to book an Economy class ticket for three people on Delta Airlines. The flight leaves on March 1st at 9:15 a.M.,1.75,0.5099777225792103,0.4510135872812577,0.6329113924050632,0.4935064935064935,0.3999999999999999,0.6075949367088608,0.2670981585979461,0.9522370100021362,0.8553006649017334,0.8650309443473816,0.962432622909546,0.9457480907440186
"Sure thing, could you confirm you reservation for 3 bus tickets for the bus travelling from Washington to New York on the March 12th at 11:10 am?","Yes, could you confirm your reservation for three bus tickets for the trip from Washington to New York on March 12th at 11:10 a.m?",3.0,0.7042863885189252,0.7843366627266045,0.7407407407407408,0.576923076923077,0.4,0.7407407407407408,0.7053526639938354,0.9670060276985168,0.9259019494056702,0.9235637187957764,0.979198157787323,0.9607954025268555
Are you interested in buying tickets for this event?,do you want to buy tickets for this?,3.0,0.3707439024901889,0.4203387360903203,0.5882352941176471,0.3999999999999999,0.3076923076923076,0.5882352941176471,0.7260910272598267,0.949334681034088,0.8685853481292725,0.8965063691139221,0.743760883808136,0.8344999551773071
"Ok, thanks, Can you show me some attraction there to visit with entry free, i am looking for Performance venue.","Thank you, can you show me some attraction there for free? I am looking for a performance venue.",2.5,0.5831089783528974,0.6631968767167601,0.7894736842105262,0.6111111111111113,0.4705882352941176,0.7894736842105262,0.4034659266471863,0.9320138692855836,0.8429996371269226,0.8937179446220398,0.9460960626602172,0.9173095226287842
There are 9 matches. Bollywood Beauty Salon in Mountain View is nice.,There are nine matches available. Bollywood Beauty Salon in Mountain View is a nice location.,3.0,0.7669727306123332,0.6785029141312638,0.8148148148148148,0.56,0.4347826086956522,0.8148148148148148,0.8041784763336182,0.9676598906517028,0.930166244506836,0.9171234965324402,0.9854976534843444,0.9586707949638367
Would you like me to play it?,Would you like me to play that game?,2.666666667,0.8077732773183165,0.7230501639475712,0.7999999999999999,0.7692307692307692,0.7272727272727272,0.7999999999999999,0.7273747324943542,0.9781340956687928,0.9480271935462952,0.8945397138595581,0.9689000248908995,0.9646976590156555
There are 10 hotels available. I recommend a nice hotel with a 3 star rating called Ac Hotel By Marriott Chicago Downtown.,there are 10 hotels out there a nice hotel with a 3 star rating called a martin chicago downtown!,1.75,0.543256375735437,0.6006937324544614,0.7317073170731707,0.6153846153846153,0.4864864864864864,0.7317073170731707,-0.3027563691139221,0.9207292199134828,0.7936486005783081,0.8196896314620972,0.7974225282669067,0.7941617369651794
Where would you like me to look?,where would u want me to look?,3.0,0.5527089625591279,0.6744163267695342,0.7142857142857143,0.5,0.2,0.7142857142857143,0.7044768333435059,0.9507096409797668,0.9085983633995056,0.9465464949607848,0.9822642207145692,0.8985207080841064
I am going to Long Beach CA on the 9th of March.,"I am going to Long Beach, California on the ninth of March.",3.0,0.7271622460151295,0.6964324020379857,0.8333333333333334,0.6363636363636364,0.4000000000000001,0.8333333333333334,0.873645544052124,0.9746541380882264,0.9568249583244324,0.9670486450195312,0.9242876768112184,0.9176856279373169
Thank you very much.I also need to find a hotel there because I will need 2 rooms.,"Thank you very much, I need to find a hotel there because I will need two rooms.",3.0,0.8049645443607436,0.8772552987079587,0.9142857142857144,0.787878787878788,0.7096774193548386,0.9142857142857144,0.9038671255111694,0.9767588973045348,0.952729880809784,0.9305104613304138,0.9852738380432128,0.9902174472808838
What will my total be?,what is my total?,3.0,0.3803562453848058,0.4946324260200297,0.6666666666666665,0.2857142857142857,0.0,0.6666666666666665,0.5696031451225281,0.9453085064888,0.9034422636032104,0.8908683657646179,0.8740689754486084,0.8716431260108948
The address is 3143 Stevens Creek Boulevard and they serve alcohol.,3143 stevens creek and they drink.,1.333333333,0.2456649702517851,0.2548804144781762,0.5882352941176471,0.4,0.1538461538461538,0.5882352941176471,-1.05235755443573,0.8780106902122498,0.7077703475952148,0.7045421004295349,0.7102059125900269,0.42817026376724243
"Yup, there is a museum, Autry Museum of the American West, which one must see.","yep there is a museum, autry museum of the american west that you have to see.",3.0,0.4735614986695381,0.6422342534426314,0.7096774193548386,0.6206896551724138,0.5925925925925927,0.7096774193548386,0.6376739144325256,0.9374756813049316,0.7873592972755432,0.8851086497306824,0.9130443334579468,0.8325880765914917
5 pm please. There's 3 people in the group.,Please wait until 5 PM. There are three people in that group.,3.0,0.447837496398369,0.4541515297496766,0.6363636363636365,0.1999999999999999,0.0,0.5454545454545454,0.5800824165344238,0.9387292265892028,0.8598014712333679,0.8716923594474792,0.8147709369659424,0.8219999670982361
"It's for one person. I want to leave from SD and go to Sacramento, CA on the 12th of this month.",its for one person. i want to leave SD and go to california on the 12th of this month,2.2,0.6370788256864787,0.7197724389305583,0.8292682926829269,0.717948717948718,0.5945945945945946,0.8292682926829269,0.5963326692581177,0.9602952003479004,0.8361870646476746,0.9190582633018494,0.9598424434661864,0.8894028067588806
Anaheim Intermodal Center.,The Anaheim Intermodal Center is a great place to visit.,1.333333333,0.7421677194896174,0.4350394990478982,0.4615384615384615,0.3636363636363636,0.2222222222222222,0.4615384615384615,-0.0092932740226387,0.9337674379348756,0.8182271718978882,0.8255407810211182,0.4420450627803802,0.7701051831245422
"The current balance of you savings account is$2,660.69.",the balance of your savings account is$2.660.69,3.0,0.5919682660737511,0.7306561061831014,0.8571428571428572,0.631578947368421,0.4705882352941176,0.8571428571428572,0.7927724123001099,0.9492639303207396,0.9230286478996276,0.9007126688957214,0.9874915480613708,0.9392235279083252
"Okay, That sounds great to me.",That sounds very good to me.,2.666666667,0.4879634361575946,0.5991006173119676,0.6666666666666666,0.4000000000000001,0.0,0.6666666666666666,0.7781128883361816,0.9575173258781432,0.8888693451881409,0.8851858377456665,0.9732592701911926,0.9152210354804993
I'd like to visit Portland and leave on the 1st of March.,I would like to visit Portland on the first of March.,1.8,0.6349142054016262,0.7348467429238668,0.7500000000000001,0.4545454545454545,0.1999999999999999,0.7500000000000001,0.5493820905685425,0.9685256481170654,0.9437187910079956,0.9054882526397704,0.9787840843200684,0.8996381759643555
I have reserved the table as per your requirement.,I have reserved the table based on your requirements.,3.0,0.7359235993320583,0.8021108043830568,0.7777777777777778,0.625,0.4285714285714285,0.7777777777777778,0.9443643093109132,0.9674734473228456,0.9399222135543824,0.9491397142410278,0.7051317095756531,0.8788197636604309
Can you please confirm that you want to add in your calendar the event called dentist appointment which is for March 4th at 3:15 pm in 535 Pierce Street.,if you want to add in your calendar it's called dentist appointment for march 4th at 3:15 pm in 535 Pierce St.,2.333333333,0.6206123485418527,0.6173359616607892,0.7407407407407408,0.6538461538461539,0.56,0.7407407407407408,0.2805192172527313,0.9427427053451538,0.8201714158058167,0.8659665584564209,0.95352965593338,0.9306827783584595
I want the car to pick me up at morning 10.,i want the car to pick me up at 10 AM.,3.0,0.6982750302497938,0.7537025143161585,0.9090909090909092,0.8000000000000002,0.7777777777777778,0.9090909090909092,0.8820075988769531,0.9655707478523254,0.9249707460403442,0.9409448504447936,0.9671013355255128,0.9317483305931091
"Okay, can you please confirm the following? You are leaving from Anaheim on a bus to Los Angeles. The bus is scheduled for March 1st at 11:15 am. You are booking 4 economy tickets.",ok can you confirm the following? you're leaving from anaheim on a bus to los angeles March 1st at 11:15 you're booking 4 economy tickets.,2.333333333,0.5802822580422458,0.6313399480046451,0.7936507936507937,0.6229508196721312,0.4745762711864407,0.7936507936507937,0.5639542937278748,0.9548714756965636,0.8377630114555359,0.8869980573654175,0.933426320552826,0.8614566922187805
Of course. Have a great day.,"Of course, of course! Have a great day!",3.0,0.6854158393120628,0.6106905637407151,0.8571428571428571,0.8333333333333333,0.8,0.8571428571428571,0.8357579708099365,0.9699641466140748,0.8773136138916016,0.899381697177887,0.9506468176841736,0.9779800176620483
"Ok, have a wonderful day!",I wish you a wonderful day.,3.0,0.5194739646125566,0.5844356470407898,0.5454545454545454,0.4444444444444445,0.2857142857142857,0.5454545454545454,0.5737413167953491,0.9293901920318604,0.8510686755180359,0.8078034520149231,0.6418837904930115,0.7957105040550232
How about a Concert in NYC?,What about a concert in New York City?,3.0,0.4580092971987859,0.5014360332766664,0.5714285714285715,0.5,0.4,0.5714285714285715,0.8773487210273743,0.960308074951172,0.90470689535141,0.8886330723762512,0.8371562957763672,0.686251699924469
I plan to visit Toronto from the 6th of March to March 13th.,i'm going to to toronto from the 6th of march to march 13!,3.0,0.4749543091217011,0.6349008359268599,0.7407407407407408,0.5599999999999999,0.5217391304347826,0.7407407407407408,0.4783816635608673,0.931281566619873,0.7590242028236389,0.8955223560333252,0.943872570991516,0.5606057643890381
"Sure, what day are you leaving, what time, and how many tickets?","Yes, what day are you leaving? What time are you leaving and how many tickets do you have?",2.75,0.676088847589994,0.5847047846753398,0.7333333333333334,0.6428571428571428,0.5384615384615384,0.7333333333333334,0.6716585159301758,0.9555822014808656,0.883919894695282,0.8683016896247864,0.9490110278129578,0.9538624882698059
No. March 1st.,"No, it is not. April 1st.",1.333333333,0.2588046916337561,0.1855667593010911,0.4444444444444444,0.0,0.0,0.4444444444444444,-0.3758406043052673,0.9297612309455872,0.7688862681388855,0.7435985207557678,0.7793951630592346,0.8484465479850769
I found 2 options. There's one available at KLIA International Airport on March 2nd. It's a standard car -- the model is Honda Civic.,"i found two options. there is one at klia international airport on march 2nd it's a standard car, the model is Honda Civic",3.0,0.548807924746711,0.6986481387961416,0.8979591836734694,0.7659574468085107,0.6666666666666666,0.8979591836734694,0.7246444821357727,0.9534101486206056,0.8508988618850708,0.9086202383041382,0.9518085718154908,0.8854424953460693
What time is first pitch?,how long is first pitch?,1.25,0.5918439664037805,0.6355034627631706,0.6,0.5,0.3333333333333333,0.6,0.090955302119255,0.940981149673462,0.9209809303283693,0.8344366550445557,0.917920708656311,0.8391869068145752
I would like Risibisi in Petaluma at the evening 5:45.,I would enjoy Risibisi in Petaluma at 5:45 pm.,3.0,0.565784927262073,0.6507003566284733,0.761904761904762,0.5263157894736842,0.2352941176470588,0.761904761904762,0.710955023765564,0.9584553241729736,0.929103136062622,0.9006674885749817,0.8950514793395996,0.8449657559394836
"I could schedule a visit for you, if you'd like.","If you would like, I could schedule a visit for you.",3.0,0.7316760420709878,0.7773573001193459,0.9090909090909092,0.7,0.5555555555555556,0.6363636363636364,0.8241077661514282,0.9817895889282228,0.9162634015083312,0.9300885200500488,0.972586452960968,0.973975658416748
Are any other buses available?,any other buses out there.,2.666666667,0.477158375612173,0.5442240091168012,0.6,0.5,0.3333333333333333,0.6,-0.1812039166688919,0.8962297439575195,0.8018710017204285,0.7945255041122437,0.7768803238868713,0.7574856877326965
Yes. It has wifi connection. The cost of the room is $234.,"yea, yeah. it has wifi connection$234 is the cost of the room.",3.0,0.6152817437397506,0.7116746922652287,0.8799999999999999,0.6086956521739131,0.4761904761904761,0.7199999999999999,0.6087784767150879,0.9427592754364014,0.8534133434295654,0.8667469024658203,0.9414748549461364,0.8770174384117126
Could you confirm that I should make a reservaton for 1 room at Best Western Mission Bay in San Diego on March 4th to March 10th?,Could you confirm that I should make a reservation for one room at Best Western Mission Bay in San Diego on March 4th and March 10th?,2.666666667,0.874962655038656,0.913750331522208,0.8846153846153846,0.76,0.6666666666666666,0.8846153846153846,0.5552722811698914,0.9749935865402222,0.9740771055221558,0.9686114192008972,0.986680030822754,0.982940137386322
I would like to attend the Huichica Music Festival on the 12th in Santa Rosa.,i want to go to the huichica music festival on the 12th in santa rosa,3.0,0.4149922355390719,0.5762074436702885,0.8000000000000002,0.6428571428571429,0.6153846153846154,0.8000000000000002,0.8892763257026672,0.9353249669075012,0.8612679243087769,0.8730095028877258,0.9324941039085388,0.7324625849723816
"Okay, that sounds like a good choice.",That sounds like a good decision.,2.333333333,0.5579852527396963,0.6346423195345053,0.7692307692307692,0.7272727272727272,0.6666666666666665,0.7692307692307692,0.6768754720687866,0.9624211192131042,0.8926125168800354,0.8939473032951355,0.9425755739212036,0.8631999492645264
I will be renting the car from this Sunday until the 4th of March. I will be picking it up in New York City.,I will be renting the car on Sunday until the fourth of March. I will pick it up in New York City.,3.0,0.7451150406019917,0.8070390664005797,0.8695652173913043,0.7272727272727272,0.5714285714285713,0.8695652173913043,0.8091404438018799,0.9783298373222352,0.9631314277648926,0.9708577394485474,0.97849440574646,0.9764888286590576
I am looking for event suggestions because I can't think of any.,i can't think of any event suggestions...,3.0,0.5159889099849361,0.4968215741728071,0.761904761904762,0.631578947368421,0.4705882352941177,0.5714285714285714,0.4533026814460754,0.9312101006507874,0.800999641418457,0.8148095607757568,0.8728711009025574,0.9055181741714478
When do you want to leave and from where?,when do u wanna leave and from where?,3.0,0.6380096975186699,0.7413462777982637,0.7058823529411765,0.5333333333333333,0.3076923076923076,0.7058823529411765,0.7516089677810669,0.9628008604049684,0.888155460357666,0.95294451713562,0.9509991407394408,0.926266074180603
"Great, that will do for me.",That will work out for me.,2.666666667,0.4195106816134028,0.5727893115680113,0.6666666666666666,0.4000000000000001,0.0,0.6666666666666666,0.6613790392875671,0.9293988943099976,0.8464300632476807,0.7777338027954102,0.9075543880462646,0.8036088347434998
Could you help me search for a bus travelling there departing on the 4th?,Could you help me search for a bus departing on the fourth day?,1.666666667,0.6795809057305444,0.7123482400473703,0.8148148148148148,0.7199999999999999,0.6086956521739131,0.8148148148148148,0.56797194480896,0.96127450466156,0.9473063349723816,0.902144968509674,0.9815130829811096,0.9590173959732056
I will be leaving from SFO and want to go to Las Vegas. I want to leave on March 5th and return on the 11th of this month.,I will leave from SFO and want to go to Las Vegas. I would like to leave on March 5th and return on the 11th of this month.,3.0,0.842130217161448,0.8940542286819408,0.9285714285714286,0.8518518518518519,0.7692307692307693,0.9285714285714286,0.9214562773704528,0.9923627376556396,0.9734379649162292,0.976295292377472,0.9945252537727356,0.9881253242492676
Their phone number is 925-875-6546 by which you can contact them at any time.,their phone# is 925-875-6546 you can call them anytime,3.0,0.4540615429521618,0.5230489479995317,0.6666666666666666,0.4,0.1739130434782608,0.6666666666666666,0.5001677870750427,0.9511958956718444,0.8391542434692383,0.892118513584137,0.8896592259407043,0.8539023399353027
"I'll pick it up at 3 o""clock in the afternoon, and I'll be needing from the 7th of this month to the 10th of this month.",I will pick it up at 3 o'clock in the afternoon and I will be needing from the 7th of this month to the 10th of this month.,3.0,0.8487567723913623,0.9002737165276019,0.9310344827586208,0.8571428571428571,0.8148148148148148,0.9310344827586208,0.945298969745636,0.9882129430770874,0.9649988412857056,0.9676787853240968,0.9677681922912598,0.9605856537818909
What day and time would you like to pick up the rental? At which of our locations is most convenient for you? How long will you be keeping the car for?,what day and time do you want to pick up the rental? where is the best place for you to go? how long will u be keeping the car for?,2.666666667,0.527738504480716,0.624529165363414,0.6885245901639343,0.4745762711864407,0.3157894736842105,0.6885245901639343,0.5648499131202698,0.944706916809082,0.8818439245223999,0.8631938695907593,0.9638458490371704,0.9387887120246887
When is it that you're planning to leave and where are you going?,When is it that you are planning to leave? Where are you going?,2.666666667,0.7793385439923795,0.8557341501745647,0.888888888888889,0.7199999999999999,0.5217391304347826,0.888888888888889,0.9264087080955504,0.9787275791168212,0.9444727897644044,0.9349160194396972,0.9719970226287842,0.9602372050285339
That is okay to proceed. I want to know about the origin Airport of this flight and also check about the ticket whether it is refundable one?,"That is acceptable to proceed. I would like to know about the origin of this flight, and check if it is a refundable ticket.",2.666666667,0.5456020616133825,0.6632422453894311,0.7450980392156864,0.4489795918367347,0.2553191489361702,0.7058823529411765,0.5757516622543335,0.951560914516449,0.8759545087814331,0.8882303237915039,0.9857397079467772,0.963131308555603
When are you leaving and coming back?,when u leave and come back?,3.0,0.3275200523269805,0.482940062841331,0.7692307692307692,0.5454545454545454,0.4444444444444445,0.7692307692307692,0.2973192632198334,0.9326224327087402,0.8674726486206055,0.7570211291313171,0.8710950016975403,0.7986109852790833
Do you like any specific hotel which you would like to book? When will you be going at this hotel?,do u like any hotel you want to book? when are you going to this hotel?,2.666666667,0.4008937676362217,0.5179512045378954,0.6666666666666665,0.2352941176470588,0.0625,0.6666666666666665,0.2977492213249206,0.942858874797821,0.8758658170700073,0.8890001177787781,0.947704017162323,0.9465214610099792
I need 4 ticket leaving from fresno on 8th of this month at 15:45,I need a ticket leaving from Fresno on the 8th of this month.,1.666666667,0.6574086438993739,0.7788297435126121,0.7857142857142856,0.6153846153846153,0.4166666666666666,0.7857142857142856,0.0474533289670944,0.9376081824302672,0.8270278573036194,0.8536596894264221,0.822500467300415,0.9219116568565369
"Sure, you can visit them at 1532 20th Street and contact them at 415-286-4371.",yes u can go to 1532 20th street and call them at 415-286-4371,3.0,0.4625384332480196,0.5728430647033775,0.6451612903225806,0.4827586206896552,0.3703703703703704,0.6451612903225806,0.5314547419548035,0.9595900177955629,0.8590428829193115,0.899543285369873,0.9201508164405824,0.7940583229064941
"that is correct, go ahead.","that's right, go ahead.",3.0,0.5071829376262827,0.5630909754551215,0.6,0.25,0.0,0.6,0.8126791715621948,0.969819962978363,0.8867415189743042,0.9513572454452516,0.8832404017448425,0.8706246018409729
There are 5 cars matching your criteria out of which I'd recommend a Standard class Ford Fusion available for pick up at Chicago Union Station on March 9th.,"There are five cars matching your criteria, and I would recommend a Ford Fusion.",2.0,0.3830012205870623,0.3137411762702614,0.5116279069767441,0.2926829268292683,0.1025641025641025,0.5116279069767441,-0.0690342336893081,0.9219039678573608,0.8398928046226501,0.8207257390022278,0.7264587879180908,0.8153666853904724
The departure station is Union Plaza. It arrives at Fresno Station,"The departure station is Union Plaza, the departure station. It arrives at Fresno station.",3.0,0.8155044907664366,0.6826178820375683,0.88,0.7826086956521738,0.6666666666666666,0.88,0.8252333402633667,0.9765032529830932,0.9224944710731506,0.8656278848648071,0.986762285232544,0.954856812953949
"ok, great. Please confirm you would like to request a Pool ride for 3 people, heading to 655 South fair Oaks Avenue. Is this correct?","I agree, it is great. Please confirm that you would like to request a pool ride for three people on 655 South Fair Oaks Avenue. Is that correct?",3.0,0.6734584372352594,0.7548600219726412,0.7547169811320756,0.5882352941176471,0.4897959183673469,0.7547169811320756,0.5701992511749268,0.940242886543274,0.8961243629455566,0.8548452854156494,0.9437230825424194,0.9503729939460754
"I need a place to eat with some Russian food, in SF.",I need a place to eat Russian food in San Francisco.,3.0,0.6093737517105162,0.7209062839248468,0.7826086956521738,0.6666666666666666,0.5263157894736842,0.7826086956521738,0.3119079768657684,0.966475546360016,0.8760916590690613,0.9297418594360352,0.8683578372001648,0.813377320766449
Let me know their contact number.,LET ME KNOW THEIR CALL NUMBER.,3.0,0.0269812304483838,1.1457056945525384e-231,0.8333333333333334,0.6,0.5,0.8333333333333334,0.9002808332443237,0.9316616654396056,0.6478360295295715,0.9004912376403809,0.4058509767055511,0.29527169466018677
I found a American Airlines flight at 10 pm; the return flight at 5:20 am. The ticket costs$310,i found an american airlines flight at 10 pm and the return at 5:20 the ticket costs$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,2.0,0.5049490169134303,0.4790595053873573,0.8421052631578948,0.6111111111111113,0.3529411764705882,0.8421052631578948,-0.421273797750473,0.8904388546943665,0.7120510935783386,0.6916807889938354,0.963695466518402,0.9160366654396057
I'd like to leave on Tuesday next week.,I would like to leave next week.,2.0,0.5815900881989251,0.6467589531699091,0.75,0.4285714285714285,0.1666666666666666,0.75,0.5912057757377625,0.9722285866737366,0.9501044154167176,0.9203153848648072,0.8816987872123718,0.8980190753936768
"Will you be picking it p on March 6th, and dropping it off on March 11th? Do you want a Standard, full-size, or something else?","Will you pick it on March 6th, and then drop it on March 11th? Do you want a standard, full size, or something else?",3.0,0.692208695343158,0.7925865141231127,0.92,0.7499999999999999,0.5652173913043478,0.92,0.6102828979492188,0.9587652683258056,0.9326532483100892,0.9165596961975098,0.987757682800293,0.9731904864311218
Best Western Plus Sutter House is rated 4.3.,Sutter House is rated 4.3.,2.0,0.6371867465265768,0.50041992036057,0.8,0.7692307692307693,0.7272727272727273,0.8,0.2159281820058822,0.9447942972183228,0.9093079566955566,0.8915530443191528,0.8910146951675415,0.8448216319084167
"Yes, how about a Delta Airlines flight with 0 layovers and departing at 3:20 pm which will cost you $172.",yea how about a delta airlines flight with no layovers and leaving at 3:20 pm,2.0,0.4867781076742397,0.5568042211892625,0.7027027027027026,0.5714285714285715,0.4242424242424242,0.7027027027027026,0.0376844257116317,0.950261414051056,0.8425869345664978,0.8848064541816711,0.9502596259117126,0.881522536277771
I'd like to pick up the car in Philadelphia at six in the evening and I will need it until the 11th of this month.,"I would like to pick up the car in Philadelphia at six in the evening, and then I will need it until the eleventh of this month.",3.0,0.8492489062139211,0.829318267525338,0.9056603773584906,0.7843137254901961,0.6938775510204083,0.9056603773584906,0.9207104444503784,0.9806516766548156,0.9652602672576904,0.954967200756073,0.9974002242088318,0.9868713617324829
Whether they have live music? What is their contact address?,"if they have live music, or not? what is their address?",3.0,0.5917769491164685,0.6847645527087519,0.761904761904762,0.5263157894736842,0.3529411764705882,0.761904761904762,0.4385772049427032,0.9449222087860109,0.8512701988220215,0.8874788880348206,0.9252482056617736,0.8991139531135559
Would you like to listen to Love Lost by Mattia Cupelli from the album Reminiscence?,love lost by mattia cupelli on reminiscence,1.25,0.2397515466835521,0.2659850217715161,0.5454545454545455,0.4,0.3333333333333333,0.5454545454545455,-0.3896619975566864,0.8941178321838379,0.7092658281326294,0.6608097553253174,0.7470975518226624,0.5194521546363831
"Great, thanks!","Great, thanks for that!",3.0,0.791354552597843,0.5430321466633391,0.6666666666666666,0.5,0.0,0.6666666666666666,0.7973945736885071,0.969418466091156,0.9243361353874208,0.8814652562141418,0.768459141254425,0.902412474155426
The event is successfully added to your calendar.,The event has been added to your calendar.,3.0,0.6321492245588332,0.6653909465695015,0.75,0.5714285714285714,0.3333333333333333,0.75,0.7540692090988159,0.9566280245780944,0.9438645839691162,0.9127282500267028,0.9055858254432678,0.914374053478241
"I'll be going to Seattle, WA from ATL on March 12th.","I will be going to Seattle, WA on March 12th from ATL.",3.0,0.79354352758759,0.8687910824316283,0.9166666666666666,0.6363636363636364,0.4000000000000001,0.75,0.6880462169647217,0.9916633367538452,0.9594504237174988,0.9820517301559448,0.9677703380584716,0.9610049724578857
Please confirm: Making a reservation for 2 people at Celia's in San Mateo for today at 11:30 am.,Please confirm that I am making a reservation for two people at Celia's restaurant in San Mateo.,2.0,0.6203161155162881,0.7322216725815724,0.7368421052631577,0.5,0.2941176470588235,0.6842105263157895,-0.0441982895135879,0.942604959011078,0.8504256010055542,0.8452925086021423,0.9059131741523744,0.9390715956687927
"I located 10 hotels that match your requirements. Ace Hotel Seattle is a good hotel, it is 2 stars.",I found ten hotels that match your needs. Ace Hotel Seattle is a good hotel with two stars.,3.0,0.6302105157437301,0.6890720117960896,0.7027027027027027,0.5142857142857143,0.4242424242424242,0.7027027027027027,0.7464396357536316,0.9734578132629396,0.9369480013847352,0.956625521183014,0.8737756013870239,0.9226259589195251
I really would prefer to use United Airlines and I have four people flying with me. Can you find another flight for all of us?,i really want to use united airlines and have 4 people flying with me. can u find another flight for all of us?,2.666666667,0.6240697921044019,0.730532236567403,0.8333333333333333,0.6521739130434783,0.5,0.8333333333333333,0.7409859299659729,0.9615652561187744,0.8785126805305481,0.9240528345108032,0.9900474548339844,0.9478232860565186
Your reservation is now confirmed. Is there anything else that I may help you with?,Now you have a reservation. Is there anything else i can help you with?,3.0,0.5707166032240271,0.6400815823091182,0.689655172413793,0.4444444444444445,0.24,0.6206896551724138,0.2631460130214691,0.9470544457435608,0.8842349648475647,0.911984920501709,0.9342892169952391,0.9364698529243469
I found 10 possible hotels. What about a 4.5 hotel called Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza?,i found 10 hotels out there. what about a 4.5 hotel by martin bathhead at phipps plaza?,1.333333333,0.3619975351406245,0.4527966740849742,0.717948717948718,0.5405405405405405,0.3428571428571428,0.717948717948718,-0.0195802003145217,0.905468761920929,0.8267001509666443,0.8138396143913269,0.7628865838050842,0.7108195424079895
So this one will set me back what?,"So, this one will set me back.",2.0,0.7378667030209676,0.7737513527571303,0.9333333333333332,0.923076923076923,0.9090909090909092,0.9333333333333332,0.2888112366199493,0.9401859641075134,0.8966740965843201,0.8741796612739563,0.9946172833442688,0.9833387136459351
I will be picking it up from Vancouver. I want it from the 3rd of March until the 8th of March.,i'm going to pick it up from Vancouver. i want it from the 3rd of march to the 8th,3.0,0.5571160884348684,0.6539771767110034,0.7804878048780488,0.6666666666666667,0.5945945945945946,0.7804878048780488,0.819922685623169,0.9600088596343994,0.8471125364303589,0.9207796454429626,0.9462189078330994,0.9010634422302246
I'd like to find an online movie to watch. A Gangster movie by Elaine May would be my choice.,I would like to watch an online movie. I would choose a Gangster movie by Elaine May.,3.0,0.6123654966392881,0.7138271711838335,0.7567567567567567,0.5142857142857142,0.303030303030303,0.6486486486486486,0.4592455327510834,0.9616039395332336,0.8962813019752502,0.9184070825576782,0.9538388848304749,0.9571916460990906
Sounds good to me. I'd like to purchase tickets.,That sounds good. I would like to buy tickets.,3.0,0.4543930005332556,0.5879218060487631,0.631578947368421,0.2352941176470588,0.0,0.631578947368421,0.8072314262390137,0.960045039653778,0.9117358922958374,0.9147458076477052,0.8731310367584229,0.8966047167778015
I will be moving soon so I would like to start looking for a 1 bed room apartment. Make sure they allow pets.,I'm moving soon so i want to start looking for a 1 bed room apartment make sure they let pets.,3.0,0.6407364637904654,0.7017660507834106,0.8181818181818182,0.6666666666666666,0.6,0.8181818181818182,0.6647567749023438,0.9750925302505492,0.9143296480178832,0.952236831188202,0.9642940759658812,0.9562169313430786
